Abandono,Género,AdultoMayor,Pareja,Dependientes,PermanenciaMeses,ServicioTeléfono,LíneasMúltiples,SeguridadEnLínea,RespaldoEnLínea,ProtecciónDispositivo,SoporteTécnico,StreamingTV,StreamingPelículas,FacturaciónElectrónica,CargoMensual,CargoTotal,Internet_DSL,Internet_FibraÓptica,Contrato_Mensual,Contrato_1Año,Contrato_2Años,Pago_TransferenciaAutomática,Pago_TarjetaAutomática,Pago_ChequeElectrónico,Pago_ChequeCorreo,CargoDiario,Abandono_Label
0,0,0,1,1,-0.990900139403764,1,0,0,0,0,0,0,0,0,-1.4909999014278041,-0.9348108122978137,0,0,0,1,0,0,0,1,0,-1.4909999014278035,Permanencia
1,0,0,0,0,-1.2350995667252596,1,0,0,1,0,0,0,0,1,-0.5018703283496632,-0.9548150207550855,1,0,1,0,0,0,0,0,1,-0.5018703283496629,Abandono
0,0,0,1,0,1.6138937520255214,1,1,1,1,1,1,1,1,1,0.8772683884757314,1.9226150257382926,1,0,0,0,1,1,0,0,0,0.8772683884757314,Permanencia
1,1,0,1,1,0.7184958518467046,1,1,1,0,1,0,1,1,0,1.368513948259506,1.350896071350865,0,1,1,0,0,0,1,0,0,1.368513948259506,Abandono
0,1,0,0,0,-0.46180138020719036,1,1,0,0,0,0,0,0,0,0.3511709477613508,-0.31256303588656104,0,1,1,0,0,0,0,0,1,0.35117094776135077,Permanencia
0,0,0,1,0,1.2882945155968608,1,1,1,1,1,1,1,1,1,1.6689039696137735,2.2570845089296103,0,1,0,1,0,0,0,1,0,1.6689039696137735,Permanencia
0,1,0,0,0,-1.1943996621716768,1,1,0,0,0,1,1,0,1,0.017588658854125534,-0.9128216217444511,1,0,1,0,0,0,0,0,1,0.0175886588541255,Permanencia
0,1,0,0,0,1.0440950882753652,1,0,0,0,0,0,0,0,1,-1.5125748753372266,-0.5486435731816395,0,0,0,0,1,1,0,0,0,-1.5125748753372263,Permanencia
0,0,1,1,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.16031540933184374,-0.9747310077858642,0,1,1,0,0,0,0,1,0,0.160315409331844,Permanencia
0,0,0,0,1,-1.1129998530645118,1,0,0,0,0,0,0,0,0,-0.6213624915403111,-0.9076165575813684,1,0,1,0,0,0,0,0,1,-0.6213624915403108,Permanencia
1,1,1,0,0,-0.7467007120822685,1,0,0,0,0,0,1,1,0,0.8540338011886609,-0.4469242684352922,0,1,1,0,0,0,1,0,0,0.8540338011886609,Abandono
0,0,0,0,0,-0.5839010938679381,1,0,0,0,0,0,0,0,1,-1.4992979683160437,-0.8337090575369169,0,0,1,0,0,0,0,0,1,-1.499297968316043,Permanencia
0,0,0,0,0,1.4103942292576086,1,1,0,0,0,0,0,0,1,-1.2818886158441702,-0.22925995392061266,0,0,0,0,1,0,0,0,1,-1.2818886158441698,Permanencia
1,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,-1.4810422211619167,-0.996543755486241,0,0,1,0,0,0,0,0,1,-1.4810422211619165,Abandono
0,1,0,1,0,1.166194801936113,1,1,0,0,0,0,0,0,0,-1.3034635897535927,-0.3267225748386762,0,0,0,0,1,1,0,0,0,-1.3034635897535927,Permanencia
0,1,0,0,0,0.7998956609538698,1,0,0,0,0,0,0,0,0,-1.4959787415607477,-0.5532531427158951,0,0,0,0,1,0,0,0,1,-1.4959787415607475,Permanencia
0,0,0,1,0,-0.7467007120822685,1,0,0,0,0,0,0,0,0,-1.4710845408960296,-0.8764302833161178,0,0,0,0,1,0,0,0,1,-1.4710845408960291,Permanencia
0,0,0,1,1,0.4335965199716265,1,0,0,1,0,0,0,0,0,-0.4819549678178885,-0.048472195679977494,1,0,1,0,0,0,0,0,1,-0.4819549678178883,Permanencia
0,1,0,1,1,0.7998956609538698,1,1,0,0,0,0,0,0,0,-1.3250385636630155,-0.4632452323364841,0,0,0,0,1,0,0,0,1,-1.325038563663015,Permanencia
1,1,0,0,0,-1.2350995667252596,1,1,0,1,0,0,0,0,1,-0.34254744409546606,-0.9550796850345643,1,0,1,0,0,0,0,0,1,-0.3425474440954659,Abandono
0,0,1,0,0,-1.1536997576180943,1,1,1,0,0,0,0,0,1,0.5154726721484918,-0.8714457727192674,0,1,1,0,0,0,0,1,0,0.5154726721484917,Permanencia
1,0,1,0,0,-0.054802334671364514,1,1,0,1,0,0,1,1,1,1.1693603429417594,0.40024403481968357,0,1,1,0,0,0,0,1,0,1.1693603429417592,Abandono
0,1,0,1,1,-1.1129998530645118,1,0,0,0,0,0,0,0,0,-1.5026171950713392,-0.9674527401001974,0,0,1,0,0,0,0,0,1,-1.5026171950713387,Permanencia
0,0,1,0,0,-0.21760195288569487,1,1,1,1,1,0,1,1,1,1.5195387656254635,0.25509773288219173,0,1,0,1,0,1,0,0,0,1.5195387656254633,Permanencia
1,1,0,0,0,-1.1536997576180943,1,0,0,0,0,0,0,1,0,-0.3458666708507619,-0.9192617858784349,1,0,1,0,0,0,0,1,0,-0.3458666708507618,Abandono
0,1,1,0,0,-0.3804015711000252,0,0,0,0,0,0,0,1,1,-0.9980947282663816,-0.6664412329063232,1,0,1,0,0,1,0,0,0,-0.9980947282663812,Permanencia
1,0,0,1,0,-0.9502002348501813,1,0,0,0,1,0,0,0,1,0.36610746816018186,-0.716087840665219,0,1,1,0,0,1,0,0,0,0.36610746816018186,Abandono
1,1,0,0,0,0.9219953746146176,1,1,0,0,0,0,1,1,1,1.0648047001499423,1.3253780237377852,0,1,1,0,0,0,0,1,0,1.0648047001499423,Abandono
0,0,0,1,0,0.677795947293122,0,0,0,1,0,1,1,1,1,-0.2794821357448464,0.221132483682414,1,0,0,1,0,0,1,0,0,-0.2794821357448463,Permanencia
0,0,0,1,0,1.573193847471939,1,1,0,0,1,1,1,1,1,0.5221111256590834,1.4922488519491608,1,0,0,0,1,1,0,0,0,0.5221111256590834,Permanencia
0,1,0,1,0,1.084794992828948,1,0,1,1,1,0,1,0,0,0.05575976654002713,0.740580242872781,1,0,0,1,0,0,1,0,0,0.05575976654002712,Permanencia
1,0,1,1,0,1.4510941338111911,1,1,1,1,0,0,0,1,1,1.056506633261703,1.8979130263202724,0,1,0,1,0,0,1,0,0,1.056506633261703,Abandono
0,0,0,1,0,1.2882945155968608,1,1,1,1,1,1,0,1,1,0.5503245530790973,1.257160805702128,1,0,0,0,1,0,0,0,1,0.5503245530790974,Permanencia
0,0,0,1,1,1.6138937520255214,1,1,1,0,1,1,0,0,0,0.07069628693885774,1.0937306131239766,1,0,0,0,1,1,0,0,0,0.0706962869388578,Permanencia
1,0,1,1,0,-0.6653009029751032,1,1,0,0,0,0,0,1,1,0.684753236668576,-0.3988215356400225,0,1,1,0,0,0,1,0,0,0.684753236668576,Abandono
0,1,0,1,0,-1.1536997576180943,1,0,0,0,0,0,0,0,0,0.1918480635071537,-0.8756362904776815,0,1,1,0,0,0,0,1,0,0.19184806350715392,Permanencia
0,1,0,1,1,0.4742964245252091,1,0,0,0,0,0,0,0,0,-1.4843614479172125,-0.6256829338665899,0,0,0,1,0,1,0,0,0,-1.4843614479172123,Permanencia
0,0,0,1,1,-0.0955022392249471,1,0,0,0,0,0,0,0,0,-1.4943191281830999,-0.7410765597193413,0,0,0,0,1,0,0,0,1,-1.4943191281830994,Permanencia
1,1,1,0,0,-0.8281005211894337,0,0,0,0,1,1,0,1,1,-0.6993643202897618,-0.7729686053965351,1,0,1,0,0,0,0,1,0,-0.6993643202897617,Abandono
0,1,0,0,0,0.27079690175729615,1,1,0,0,0,1,0,0,1,-0.36080319124959276,-0.03466554243383419,1,0,0,0,1,0,1,0,0,-0.3608031912495924,Permanencia
0,1,0,1,1,-0.7060008075286859,1,0,0,0,0,0,0,0,0,-1.4959787415607477,-0.8586757212344158,0,0,0,1,0,0,0,0,1,-1.4959787415607475,Permanencia
1,0,1,0,0,-1.1536997576180943,1,1,0,0,1,0,0,1,1,0.8009261731039282,-0.841119657362323,0,1,1,0,0,0,0,1,0,0.8009261731039282,Abandono
0,1,1,0,0,1.5324939429183564,0,0,0,1,1,0,1,0,1,-0.6860874132685788,0.32305028663837054,1,0,0,1,0,0,1,0,0,-0.6860874132685785,Permanencia
1,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,1,0,0.5038553785049568,-0.9701655489648551,0,1,1,0,0,0,0,1,0,0.5038553785049568,Abandono
0,1,0,0,0,-0.17690204833211226,1,0,0,0,1,1,0,1,0,0.8722895483427875,0.1530034870732495,0,1,1,0,0,0,0,1,0,0.8722895483427874,Permanencia
0,1,0,1,0,1.6138937520255214,1,1,0,1,1,1,1,1,1,1.5228579923807593,2.506773201261223,0,1,0,0,1,0,1,0,0,1.5228579923807593,Permanencia
0,0,0,1,1,1.6138937520255214,1,0,0,0,0,0,0,0,1,-1.461126860630142,-0.3515569063964357,0,0,0,0,1,0,0,0,1,-1.4611268606301417,Permanencia
0,0,0,0,0,0.10799728354296582,1,0,0,0,0,0,0,0,0,-1.447849953608959,-0.6785496236924777,0,0,0,1,0,0,0,0,1,-1.4478499536089586,Permanencia
0,1,1,1,1,1.4510941338111911,1,1,0,0,1,1,1,1,1,1.4083446693230552,2.2498724073138137,0,1,0,1,0,0,1,0,0,1.4083446693230552,Permanencia
0,1,0,1,1,1.573193847471939,1,1,0,1,0,1,0,0,1,0.6664974895144494,1.708457512926707,0,1,0,0,1,0,0,1,0,0.6664974895144495,Permanencia
0,0,0,1,1,1.5324939429183564,1,1,0,0,0,0,0,0,0,-1.328357790418311,-0.2617474942266338,0,0,0,0,1,1,0,0,0,-1.3283577904183108,Permanencia
0,1,0,1,1,-0.13620214377852968,0,0,1,1,1,1,0,1,1,-0.31101478992015613,-0.2833396883607782,1,0,0,1,0,0,1,0,0,-0.311014789920156,Permanencia
0,1,0,0,0,1.369694324704026,1,0,0,0,0,0,0,0,0,-1.5059364218266351,-0.4580842788866477,0,0,0,0,1,1,0,0,0,-1.5059364218266347,Permanencia
0,1,1,0,0,-0.5025012847607729,1,0,0,0,0,0,1,1,0,0.837437667412182,-0.2782669563374348,0,1,1,0,0,0,0,1,0,0.8374376674121821,Permanencia
0,0,0,1,1,0.9219953746146176,1,0,0,0,0,0,0,0,1,0.14371927555536487,0.6895882583598679,0,1,0,0,1,0,1,0,0,0.14371927555536518,Permanencia
0,1,0,1,0,-0.9502002348501813,1,0,0,0,1,0,1,1,1,0.17691154310832263,-0.7564491432857342,1,0,1,0,0,0,0,0,1,0.1769115431083228,Permanencia
1,0,1,0,0,-1.2350995667252596,1,1,0,0,1,0,0,0,1,0.4590458173084635,-0.9394424371886925,0,1,1,0,0,0,0,1,0,0.4590458173084635,Abandono
0,0,0,1,0,1.6138937520255214,1,1,0,0,1,0,1,1,1,1.0996565810805479,2.012336216481602,0,1,0,0,1,0,0,1,0,1.0996565810805476,Permanencia
0,0,0,0,1,0.677795947293122,1,0,0,0,0,0,0,0,0,-1.4694249275183815,-0.5534295855688809,0,0,0,0,1,0,1,0,0,-1.4694249275183813,Permanencia
0,1,0,0,0,-0.3397016665464426,1,0,0,1,1,0,0,1,1,0.8241607603909987,-0.040642544078730025,0,1,1,0,0,0,0,1,0,0.8241607603909987,Permanencia
0,1,1,0,0,0.39289661541804394,1,1,0,1,0,0,0,0,1,0.48559963135082956,0.46969635282624195,0,1,1,0,0,1,0,0,0,0.48559963135082984,Permanencia
1,1,0,1,0,-0.46180138020719036,1,1,0,0,1,1,1,1,1,1.3734927883924493,-0.012941016159950384,0,1,1,0,0,0,0,1,0,1.3734927883924495,Abandono
0,1,1,1,1,0.7998956609538698,1,1,0,1,1,0,1,1,1,0.5353880326802662,0.794108593397366,1,0,0,1,0,0,0,1,0,0.5353880326802662,Permanencia
0,0,0,0,0,-0.5839010938679381,1,1,0,0,0,0,0,0,1,-0.4786357410625929,-0.6025468647688192,1,0,1,0,0,0,0,1,0,-0.4786357410625927,Permanencia
0,1,0,0,0,1.0440950882753652,1,0,0,0,0,0,0,0,0,-1.4744037676513253,-0.5062972884650335,0,0,0,0,1,0,1,0,0,-1.4744037676513246,Permanencia
0,1,0,1,0,-0.8281005211894337,1,0,1,1,1,0,0,0,1,0.6598590360038578,-0.5819912723959667,0,1,1,0,0,0,0,1,0,0.6598590360038579,Permanencia
0,1,0,1,1,1.6138937520255214,1,1,1,1,1,0,1,1,1,1.4498350037642525,2.4207793657872405,0,1,0,0,1,0,1,0,0,1.4498350037642527,Permanencia
1,0,0,0,0,-1.1943996621716768,1,1,0,0,0,0,0,0,1,0.35780940127194244,-0.9081017754270795,0,1,1,0,0,0,0,1,0,0.3578094012719425,Abandono
0,1,1,0,0,0.7998956609538698,1,1,0,1,1,1,1,1,1,1.527836832513703,1.5671267876850346,0,1,1,0,0,0,0,1,0,1.527836832513703,Permanencia
1,1,0,0,0,0.5556962336323743,0,0,0,1,0,0,0,0,0,-1.1424810921217479,-0.39663805533432256,1,0,1,0,0,1,0,0,0,-1.1424810921217474,Abandono
1,0,0,1,0,0.8405955655074524,1,1,0,1,0,0,1,1,1,1.117912328234675,1.2660711697779137,0,1,1,0,0,0,1,0,0,1.117912328234675,Abandono
1,0,1,0,0,-0.7060008075286859,1,1,0,0,0,1,0,0,0,-0.3226320835636914,-0.671447798859797,1,0,1,0,0,0,1,0,0,-0.3226320835636913,Abandono
0,1,0,1,0,1.5324939429183564,1,1,1,1,1,0,1,0,1,1.1494449824099846,2.057858472551953,0,1,0,0,1,0,1,0,0,1.1494449824099846,Permanencia
0,0,0,1,0,-0.5839010938679381,1,0,0,0,0,0,0,0,0,-1.4810422211619167,-0.841979816270629,0,0,0,0,1,0,0,0,1,-1.4810422211619165,Permanencia
0,0,0,0,0,-1.0316000439573465,0,0,0,0,0,0,0,0,0,-1.316740496774776,-0.9216217090371209,1,0,1,0,0,1,0,0,0,-1.3167404967747756,Permanencia
0,0,0,1,1,0.8812954700610349,1,1,0,0,0,0,0,0,1,-1.3266981770406632,-0.4133780710113558,0,0,0,1,0,1,0,0,0,-1.326698177040663,Permanencia
1,1,0,0,0,-1.275799471278842,0,0,0,0,0,0,0,0,1,-1.343294310817142,-0.9947131608865126,1,0,1,0,0,0,0,1,0,-1.3432943108171418,Abandono
0,0,0,1,0,1.4510941338111911,1,1,0,1,1,0,0,0,0,0.7212647309768299,1.5366683401883507,0,1,0,1,0,0,1,0,0,0.72126473097683,Permanencia
0,0,0,1,0,1.6138937520255214,1,1,0,1,1,0,1,1,1,1.2158295175159,2.224883688259691,0,1,0,1,0,0,0,1,0,1.2158295175158997,Permanencia
0,1,0,1,1,0.9219953746146176,1,0,0,0,1,1,0,0,1,-0.31433401667545197,0.37080013372766846,1,0,0,0,1,0,1,0,0,-0.31433401667545185,Permanencia
0,1,0,0,0,-0.9502002348501813,0,0,0,0,0,0,0,0,1,-1.3200597235300715,-0.9214893768973814,1,0,1,0,0,0,0,1,0,-1.3200597235300715,Permanencia
0,0,0,0,0,-1.1536997576180943,1,0,0,0,0,0,0,0,0,-1.4827018345395648,-0.9686657847144753,0,0,1,0,0,0,0,0,1,-1.4827018345395642,Permanencia
0,1,0,1,1,-0.5839010938679381,0,0,0,1,1,0,1,0,0,-0.6080855845191281,-0.647054574434502,1,0,0,1,0,0,1,0,0,-0.6080855845191278,Permanencia
0,1,0,1,1,0.35219671086446136,1,1,0,1,1,0,1,0,0,0.1254635284012382,0.2473121919941907,1,0,0,1,0,1,0,0,0,0.12546352840123823,Permanencia
1,1,0,0,0,-0.9095003302965988,1,1,0,0,0,0,1,0,1,0.7079878239556466,-0.6374825496600193,0,1,1,0,0,1,0,0,0,0.7079878239556465,Abandono
1,1,0,1,0,1.2475946110432783,1,1,0,1,1,0,1,1,1,1.2838736659994638,1.9072203868152766,0,1,1,0,0,0,0,1,0,1.2838736659994636,Abandono
0,1,0,0,1,-1.0722999485109292,1,0,0,0,0,0,0,0,0,-1.4992979683160437,-0.948683631613827,0,0,1,0,0,0,0,0,1,-1.499297968316043,Permanencia
0,1,0,0,0,-0.7467007120822685,1,0,0,0,0,0,0,0,0,-1.5059364218266351,-0.8621384122242634,0,0,0,1,0,0,0,0,1,-1.5059364218266347,Permanencia
0,1,0,1,0,1.166194801936113,1,0,0,1,1,1,0,1,0,0.9768451911346047,1.5229499083687004,0,1,1,0,0,0,1,0,0,0.9768451911346048,Permanencia
0,0,0,0,0,-0.787400616635851,1,1,1,0,0,0,0,0,1,0.5071746052602523,-0.5513563820462971,0,1,1,0,0,0,1,0,0,0.5071746052602523,Permanencia
0,1,0,1,0,1.2882945155968608,1,0,0,1,1,1,1,1,1,1.2523410118241538,1.9297609612842201,0,1,0,1,0,0,1,0,0,1.2523410118241538,Permanencia
1,1,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,-1.4827018345395648,-0.9965658108428641,0,0,1,0,0,1,0,0,0,-1.4827018345395642,Abandono
0,0,0,1,1,1.6138937520255214,1,1,1,1,1,1,1,1,1,1.6888193301455479,2.620667062863595,0,1,0,0,1,1,0,0,0,1.6888193301455476,Permanencia
0,1,0,1,1,-0.21760195288569487,1,1,0,0,0,1,1,1,0,0.22835955781540704,-0.1421192399022219,1,0,1,0,0,1,0,0,0,0.22835955781540695,Permanencia
0,1,0,1,0,-0.4211014756536078,1,0,1,0,0,0,1,0,1,-0.16496881268714209,-0.3991744213459943,1,0,0,1,0,1,0,0,0,-0.16496881268714186,Permanencia
0,1,0,0,0,-0.8688004257430162,1,0,0,1,1,1,0,0,1,-0.1267977050012407,-0.7017077481468716,1,0,1,0,0,0,0,1,0,-0.12679770500124068,Permanencia
0,1,0,1,1,-1.1536997576180943,1,0,0,0,0,0,0,0,0,-1.4992979683160437,-0.9750618381352126,0,0,0,0,1,0,1,0,0,-1.499297968316043,Permanencia
0,0,0,1,1,-1.0316000439573465,1,1,0,0,0,0,0,0,0,-0.5284241423920295,-0.8511107339126472,1,0,1,0,0,0,0,1,0,-0.5284241423920294,Permanencia
0,1,0,0,0,-1.0722999485109292,1,0,1,0,1,1,1,1,0,0.46236504406375956,-0.792222931728617,1,0,1,0,0,0,1,0,0,0.4623650440637598,Permanencia
0,1,0,1,0,0.7184958518467046,1,1,0,1,0,0,1,1,1,1.1129334881017312,1.1377972156571945,0,1,0,1,0,0,0,1,0,1.112933488101731,Permanencia
0,1,0,1,1,-0.8688004257430162,1,0,0,0,1,0,1,0,1,-0.1682880394424379,-0.7040235605923111,1,0,1,0,0,1,0,0,0,-0.16828803944243773,Permanencia
0,0,1,1,0,0.8812954700610349,1,0,0,0,1,1,1,1,1,1.141146915521745,1.392933581074746,0,1,0,1,0,0,0,1,0,1.141146915521745,Permanencia
0,1,0,1,1,-0.3804015711000252,0,0,0,0,0,1,0,0,1,-1.1408214787440998,-0.706008542688402,1,0,1,0,0,1,0,0,0,-1.1408214787440996,Permanencia
0,0,0,1,0,1.4103942292576086,1,1,0,1,1,1,1,1,1,1.4929849515830975,2.234279270181188,0,1,0,1,0,0,1,0,0,1.4929849515830973,Permanencia
1,1,1,1,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.18520960999656205,-0.9744001774365156,0,1,1,0,0,0,0,1,0,0.18520960999656222,Abandono
0,1,0,1,1,-1.1129998530645118,1,0,1,0,1,0,0,1,1,0.8507145744333648,-0.8137489597928917,0,1,1,0,0,0,0,0,1,0.8507145744333646,Permanencia
0,0,0,0,0,0.5556962336323743,1,1,0,1,1,0,0,1,1,0.9768451911346047,0.9391887292649878,0,1,0,1,0,0,0,1,0,0.9768451911346048,Permanencia
0,0,0,1,1,-1.3164993758324246,0,0,1,1,1,1,1,0,0,-0.28778020263308585,-0.3918299875904579,1,0,0,0,1,0,1,0,0,-0.2877802026330857,Permanencia
0,0,0,0,0,0.6370960427395395,1,1,0,0,0,0,0,0,0,-1.3399750840618463,-0.5053268527736112,0,0,0,1,0,1,0,0,0,-1.3399750840618458,Permanencia
0,1,1,1,0,0.3114968063108788,1,0,0,0,0,0,0,1,0,-0.29607826952132527,0.0017699067077457172,1,0,0,1,0,0,0,1,0,-0.2960782695213251,Permanencia
1,0,0,1,1,-0.8688004257430162,1,1,0,0,0,1,0,1,1,0.054100153162378865,-0.6786378451189706,1,0,1,0,0,0,0,1,0,0.054100153162378976,Abandono
1,0,1,0,0,-1.1536997576180943,1,1,0,0,0,0,1,1,1,0.981824031267548,-0.8181820864741614,0,1,1,0,0,0,0,1,0,0.9818240312675478,Abandono
0,0,0,0,0,-0.0955022392249471,1,0,1,0,0,0,0,0,1,-0.5284241423920295,-0.32753862303373577,1,0,1,0,0,0,0,0,1,-0.5284241423920294,Permanencia
0,1,0,0,1,-0.7060008075286859,1,1,0,1,0,0,1,0,1,0.8722895483427875,-0.3746047540677135,0,1,1,0,0,0,0,1,0,0.8722895483427874,Permanencia
1,0,0,0,0,-1.0316000439573465,1,0,0,0,0,0,0,0,0,-1.4827018345395648,-0.9326934980619835,0,0,1,0,0,0,0,0,1,-1.4827018345395642,Abandono
0,1,0,0,0,-0.6653009029751032,1,1,0,1,0,0,0,0,1,0.525430352414379,-0.45451131111368404,0,1,1,0,0,0,0,0,1,0.5254303524143792,Permanencia
0,0,0,0,0,-0.9502002348501813,1,0,0,0,0,0,0,0,1,-1.4694249275183815,-0.9403246514536218,0,0,1,0,0,0,1,0,0,-1.4694249275183813,Permanencia
0,1,0,0,0,-1.0316000439573465,1,0,0,0,0,0,0,0,1,-1.519213328847818,-0.9478234727055207,0,0,1,0,0,0,0,0,1,-1.5192133288478178,Permanencia
1,1,1,0,0,-1.1943996621716768,1,1,0,0,1,0,1,0,0,0.8739491617204354,-0.8778859368532512,0,1,1,0,0,0,0,1,0,0.8739491617204351,Abandono
0,0,0,1,1,-0.5025012847607729,1,1,1,0,0,0,1,1,0,0.37440553504842133,-0.30460105214557415,1,0,0,1,0,1,0,0,0,0.3744055350484213,Permanencia
0,1,0,0,0,-0.8688004257430162,1,0,0,0,1,0,0,0,0,0.27150950563425247,-0.6443858762830909,0,1,1,0,0,0,0,1,0,0.2715095056342526,Permanencia
0,0,0,0,0,-1.275799471278842,1,0,0,0,0,1,1,1,1,1.0332720459746325,-0.9631298902020441,0,1,1,0,0,0,0,1,0,1.0332720459746325,Permanencia
0,0,1,1,0,0.4742964245252091,1,0,1,1,0,1,0,0,1,0.6781147831579849,0.6136737208627024,0,1,1,0,0,0,0,1,0,0.6781147831579848,Permanencia
0,1,0,1,1,0.4335965199716265,0,0,0,1,0,0,0,0,0,-1.1756733596747055,-0.46547282335543055,1,0,1,0,0,0,1,0,0,-1.1756733596747053,Permanencia
0,0,0,1,1,-0.4211014756536078,1,0,0,1,0,0,1,1,1,0.15865579595419596,-0.3445433029902478,1,0,0,1,0,1,0,0,0,0.1586557959541963,Permanencia
0,1,0,0,0,-0.3397016665464426,1,0,0,0,0,0,0,0,0,-1.4594672472524943,-0.7905687799818746,0,0,0,0,1,0,0,0,1,-1.4594672472524939,Permanencia
1,0,0,1,1,-0.46180138020719036,1,0,0,1,0,0,0,0,1,0.3096806133201536,-0.3147685715488842,0,1,1,0,0,1,0,0,0,0.30968061332015373,Abandono
0,1,0,0,0,-1.0316000439573465,0,0,1,0,1,0,0,0,0,-0.9765197543569591,-0.8886048401721421,1,0,0,1,0,0,0,0,1,-0.9765197543569588,Permanencia
0,0,0,1,1,1.0033951837217827,1,0,0,0,0,0,0,0,0,-1.492659514805452,-0.4442996809971275,0,0,0,0,1,1,0,0,0,-1.4926595148054518,Permanencia
0,1,0,0,0,-0.8688004257430162,1,0,0,0,1,0,1,1,1,0.1536769558212521,-0.6912314537508363,1,0,1,0,0,0,0,1,0,0.1536769558212523,Permanencia
1,1,1,1,0,-1.1943996621716768,1,1,0,1,1,0,1,1,1,1.3668543348818583,-0.8577935069694865,0,1,1,0,0,0,0,1,0,1.366854334881858,Abandono
0,1,0,1,0,1.0033951837217827,1,1,0,0,1,1,1,1,0,1.4348984833654215,1.6279334058952861,0,1,0,0,1,0,0,1,0,1.4348984833654215,Permanencia
0,1,0,1,1,-0.3804015711000252,1,0,0,0,0,0,0,0,1,-1.4843614479172125,-0.8089850027622736,0,0,0,1,0,0,1,0,0,-1.4843614479172123,Permanencia
0,0,0,1,1,-0.5839010938679381,1,0,1,1,0,1,0,0,1,-0.10688234446946603,-0.5257280576501011,1,0,0,1,0,0,0,0,1,-0.10688234446946603,Permanencia
0,1,0,1,1,1.5324939429183564,1,0,0,0,0,0,0,0,0,-1.4827018345395648,-0.40539403191374573,0,0,0,0,1,0,1,0,0,-1.4827018345395642,Permanencia
0,0,0,1,1,0.02659747443580066,1,0,0,0,0,0,0,0,0,-1.4810422211619167,-0.7498325362987645,0,0,0,1,0,0,0,0,1,-1.4810422211619165,Permanencia
0,1,0,0,1,-1.275799471278842,1,0,0,1,0,0,0,0,1,-0.49191264808377594,-0.9833987629387945,1,0,1,0,0,0,0,1,0,-0.49191264808377566,Permanencia
0,0,0,1,1,-1.1943996621716768,1,0,0,0,0,0,0,0,0,-1.5142344887148744,-0.9824724379606188,0,0,0,0,1,0,0,0,1,-1.514234488714874,Permanencia
0,1,1,1,0,0.8812954700610349,1,1,0,1,1,1,1,1,1,1.5178791522478159,1.6755288654882212,0,1,0,0,1,0,0,1,0,1.5178791522478157,Permanencia
0,1,0,1,1,-1.0316000439573465,1,0,1,0,1,1,0,1,1,0.2200614909271676,-0.7779090052801392,1,0,1,0,0,0,1,0,0,0.22006149092716754,Permanencia
0,1,0,1,0,1.5324939429183564,1,0,1,1,0,1,0,0,0,0.6598590360038578,1.511635510420982,0,1,0,0,1,1,0,0,0,0.6598590360038579,Permanencia
1,0,1,0,0,-1.275799471278842,1,0,0,0,0,0,1,1,1,0.8158626935027593,-0.9660191419196874,0,1,1,0,0,0,0,1,0,0.8158626935027593,Abandono
0,1,1,1,0,-0.0955022392249471,1,1,1,1,1,1,1,0,1,1.3602158813712666,0.39810466522723004,0,1,1,0,0,1,0,0,0,1.3602158813712664,Permanencia
0,1,0,1,0,-0.014102430117781927,1,1,0,0,0,1,0,0,1,0.482280404595534,0.149915737145997,0,1,0,1,0,0,0,1,0,0.482280404595534,Permanencia
0,0,0,1,1,-1.275799471278842,1,0,0,0,0,0,0,0,1,-1.5175537154701704,-0.9970289733319521,0,0,1,0,0,0,0,0,1,-1.51755371547017,Permanencia
0,1,0,0,0,1.0033951837217827,1,1,0,0,0,0,1,0,1,0.736201251375661,1.173328395177222,0,1,0,1,0,0,0,1,0,0.7362012513756611,Permanencia
0,0,0,1,0,0.9626952791682001,1,0,0,0,1,1,1,1,1,1.1278700085005622,1.4954468786595296,0,1,1,0,0,0,0,1,0,1.1278700085005622,Permanencia
1,1,0,0,0,-0.8688004257430162,1,0,0,1,0,0,0,0,1,0.3262767470966325,-0.6416069013485637,0,1,1,0,0,0,0,1,0,0.32627674709663257,Abandono
0,1,0,0,0,0.7998956609538698,1,1,1,0,1,1,1,1,1,1.4797080445619142,1.522751410159091,0,1,0,0,1,0,0,1,0,1.479708044561914,Permanencia
0,0,0,1,1,1.3289944201504433,1,1,1,1,0,1,1,1,1,0.5901552741426467,1.2950077976675947,1,0,0,0,1,1,0,0,0,0.5901552741426467,Permanencia
0,0,0,0,0,-0.8281005211894337,1,0,0,0,0,0,0,0,0,-1.4943191281830999,-0.8903251579887542,0,0,0,1,0,0,0,0,1,-1.4943191281830994,Permanencia
0,1,0,0,0,-0.13620214377852968,0,0,1,0,0,1,0,0,0,-0.9665620740910716,-0.5322784985672012,1,0,0,1,0,0,0,0,1,-0.9665620740910713,Permanencia
0,1,0,1,1,0.02659747443580066,1,0,0,1,1,1,1,1,0,0.5768783671214633,0.14283596766993936,1,0,0,0,1,0,1,0,0,0.5768783671214633,Permanencia
